moon_illumination,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,uvIndex,visibility,weatherCode,winddirDegree,windspeedKmph,hourofday,dayofweek,month,year,dayofyear,is_holiday,y,y_pred_lstm,y_pred_prophet,y_pred_xgb
70,13,30,30,29,31,10,28,0.0,1009,29,7,10,113,256,18,16,6,9,2023,246,0,7125,7707.3604,6571.463365623782,6770.1655
70,13,32,32,32,29,6,29,0.0,1009,32,8,10,113,252,17,15,6,9,2023,246,0,7094,8159.9175,6252.445172463619,7295.0557
70,20,31,31,31,25,76,65,0.0,1011,31,7,10,119,247,15,14,6,9,2023,246,0,7172,7952.7563,6311.526214707686,7280.62
70,13,29,29,28,22,3,35,0.0,1011,28,7,10,113,244,14,13,6,9,2023,246,0,7067,7380.318,6518.261883865833,6826.578
70,14,29,29,29,19,4,39,0.0,1012,29,7,10,113,236,12,12,6,9,2023,246,0,6853,7412.5337,6202.3289094303655,6765.9316
70,20,27,27,27,15,0,64,0.0,1012,27,7,10,113,229,10,11,6,9,2023,246,0,6599,6828.9004,6258.267817282695,6736.06
70,13,26,26,25,14,0,49,0.0,1013,25,6,10,113,231,10,10,6,9,2023,246,0,6219,6506.1978,6337.060051786183,6351.358
70,12,23,23,22,14,2,55,0.0,1013,22,6,10,113,223,9,9,6,9,2023,246,0,5798,5865.5454,6166.378581329496,5619.04
70,17,20,22,20,18,0,85,0.0,1012,20,6,10,113,216,9,8,6,9,2023,246,0,5297,4951.6543,5790.316639498959,5138.5312
70,12,19,19,19,18,2,64,0.0,1013,19,5,10,113,230,9,7,6,9,2023,246,0,4788,5101.015,5180.346955746847,4415.1523
70,12,19,19,19,20,3,67,0.0,1013,19,5,10,113,241,9,6,6,9,2023,246,0,4398,4996.8887,4903.90823564281,4066.6868
70,17,19,19,19,21,0,86,0.0,1012,19,1,10,113,245,10,5,6,9,2023,246,0,4270,4616.746,4241.289664611671,4170.562
70,14,19,19,19,21,2,71,0.0,1013,19,1,10,113,244,10,4,6,9,2023,246,0,4237,4569.4,4034.586967151804,3958.9236
70,14,19,19,19,20,8,72,0.0,1013,19,1,10,113,242,9,3,6,9,2023,246,0,4244,4518.4883,3973.801538591125,3950.1233
70,18,20,20,20,21,7,88,0.0,1012,20,1,10,113,251,10,2,6,9,2023,246,0,4322,4596.648,4025.489745544716,4320.618
70,14,20,20,20,23,9,69,0.0,1013,20,1,10,113,253,11,1,6,9,2023,246,0,4466,4571.489,4055.745994490601,4170.0586
70,14,20,20,20,23,19,70,0.0,1014,20,1,10,113,247,11,0,6,9,2023,246,0,4662,4539.9766,4246.191408022776,4315.088
78,18,20,20,20,24,12,87,0.0,1012,20,1,9,113,225,12,23,5,9,2023,245,0,4947,5415.3364,4559.971328963257,4936.679
78,17,21,21,21,19,72,86,0.1,1014,21,1,10,176,225,9,22,5,9,2023,245,0,5256,5648.322,5045.870482845134,5262.7217
78,17,20,21,20,24,86,86,0.8,1015,20,1,9,176,270,12,21,5,9,2023,245,0,5602,5746.875,5458.953450931247,5474.17
78,18,22,22,22,30,5,74,0.0,1012,22,1,10,113,257,16,20,5,9,2023,245,0,5866,6191.6606,5549.039561702835,5662.676
78,15,25,25,24,26,14,57,0.0,1013,24,1,10,113,230,15,19,5,9,2023,245,0,6015,6447.7603,6126.034660019712,6198.1406
78,15,26,26,24,30,25,56,0.0,1014,24,1,10,113,228,17,18,5,9,2023,245,0,6096,6463.611,6509.035380279843,6431.9893
78,19,26,26,25,30,42,65,0.0,1013,25,6,10,116,227,17,17,5,9,2023,245,0,6132,7280.037,6690.221122345057,6477.627
78,14,27,27,26,30,50,49,0.0,1014,26,7,10,116,230,17,16,5,9,2023,245,0,6049,7439.2075,6649.426192640412,6473.223
78,14,26,26,25,28,47,47,0.0,1015,25,7,10,116,239,18,15,5,9,2023,245,0,5961,7262.396,6569.081847010499,6302.115
78,18,26,26,25,25,16,61,0.0,1015,25,7,10,113,241,16,14,5,9,2023,245,0,6055,7227.3315,6615.868169413119,6520.034
78,13,26,26,25,24,19,47,0.0,1016,25,6,10,113,231,17,13,5,9,2023,245,0,6203,6966.895,6469.785102491629,6426.163
78,13,24,24,24,23,10,51,0.0,1018,24,6,10,113,230,17,12,5,9,2023,245,0,6290,6645.096,6113.408312294461,6191.0093
78,16,22,22,22,20,74,74,0.0,1018,22,5,10,119,226,15,11,5,9,2023,245,0,6146,6238.6655,6116.464769858681,5808.868
78,12,20,20,20,19,15,59,0.0,1019,20,5,10,113,236,15,10,5,9,2023,245,0,5875,5791.0034,5931.520903966309,5623.3296
78,11,19,19,19,17,10,62,0.0,1019,19,5,10,113,227,13,9,5,9,2023,245,0,5523,5582.9355,5817.902621056426,5314.2866
78,14,17,17,17,15,94,96,0.0,1020,17,4,10,143,210,9,8,5,9,2023,245,0,5159,5175.4336,5705.497613565153,5051.805
78,9,15,15,15,16,100,64,0.0,1019,15,4,10,122,233,9,7,5,9,2023,245,0,4766,5121.1006,5393.198578745825,4692.703
78,9,16,16,16,17,54,61,0.0,1019,16,5,10,116,213,9,6,5,9,2023,245,0,4466,5157.7144,5211.031553628207,4276.906
78,14,16,16,16,13,89,97,0.0,1020,16,1,10,143,232,6,5,5,9,2023,245,0,4322,4603.3,4694.764902068943,4311.629
78,8,16,16,16,13,12,58,0.0,1020,16,1,10,113,254,7,4,5,9,2023,245,0,4253,4524.141,4361.738243656071,4122.1772
78,9,17,17,17,13,76,58,0.0,1020,17,1,10,119,265,7,3,5,9,2023,245,0,4265,4562.377,4399.147224433501,4177.3755
78,16,17,17,17,14,100,97,0.0,1021,17,1,10,248,252,7,2,5,9,2023,245,0,4338,4394.8755,4591.459437524346,4342.3945
78,11,17,17,17,15,8,65,0.0,1021,17,1,10,113,233,8,1,5,9,2023,245,0,4457,4346.808,4468.064339057813,4372.0146
78,12,18,18,18,19,3,65,0.0,1021,18,1,10,113,187,9,0,5,9,2023,245,0,4641,4410.261,4646.628413717352,4507.6836
85,16,18,19,18,18,17,91,0.0,1022,18,1,10,113,194,9,23,4,9,2023,244,0,4940,5060.557,5116.980659955772,5003.326
85,12,19,19,19,18,0,62,0.0,1021,19,1,10,113,182,9,22,4,9,2023,244,0,5304,5435.6577,5322.891005496822,5308.4272
85,12,20,20,20,16,0,59,0.0,1021,20,1,10,113,166,8,21,4,9,2023,244,0,5731,5840.9624,5735.035055439293,5864.253
85,14,21,21,21,16,13,72,0.0,1022,21,1,10,113,163,9,20,4,9,2023,244,0,6154,6090.8745,6101.5732242533295,6202.8843
85,12,21,22,21,15,0,53,0.0,1021,21,1,10,113,162,9,19,4,9,2023,244,0,6340,6249.607,6337.702113610991,6286.653
85,12,25,25,23,14,0,48,0.0,1021,23,1,10,113,155,10,18,4,9,2023,244,0,6433,6473.3423,7044.831106316872,6547.0625
85,14,25,25,23,13,13,55,0.0,1022,23,6,10,113,149,9,17,4,9,2023,244,0,6664,6909.314,7589.942011935081,6740.8086
85,11,25,25,24,14,0,45,0.0,1022,24,6,10,113,146,10,16,4,9,2023,244,0,6794,6897.453,7036.835012700851,6788.2373
85,11,25,25,23,13,0,45,0.0,1023,23,6,10,113,148,10,15,4,9,2023,244,0,6737,6818.561,7345.533984611786,6757.496
85,14,25,25,23,12,12,55,0.0,1024,23,6,10,113,155,9,14,4,9,2023,244,0,6668,6898.5845,7412.358064563095,6801.372
85,12,24,24,22,10,0,50,0.0,1024,22,6,10,113,163,8,13,4,9,2023,244,0,6597,6658.239,7412.459333575224,6520.4795
85,12,21,24,21,8,0,52,0.0,1024,21,6,10,113,178,6,12,4,9,2023,244,0,6497,6451.071,6968.42901428233,6508.276
85,13,21,23,21,5,12,61,0.0,1025,21,6,10,113,187,4,11,4,9,2023,244,0,6417,6387.7095,6928.988875255274,6391.066
85,11,20,21,20,3,0,58,0.0,1024,20,5,10,113,210,2,10,4,9,2023,244,0,6262,6032.862,6636.624731515418,6263.798
85,11,18,18,18,1,0,63,0.0,1024,18,5,10,113,289,1,9,4,9,2023,244,0,6050,5775.685,6431.295686119585,6085.0054
85,12,16,16,16,6,49,95,0.0,1024,16,4,10,143,342,4,8,4,9,2023,244,0,5768,5327.5625,6141.7393122898,5652.3047
85,10,14,14,14,12,0,74,0.0,1024,14,4,10,113,346,6,7,4,9,2023,244,0,5434,5216.9395,5753.104688498396,5374.1025
85,10,15,15,15,14,0,73,0.0,1023,15,4,10,113,341,7,6,4,9,2023,244,0,5090,5199.518,5476.471865600946,5073.999
85,13,15,15,15,14,12,96,0.0,1022,15,1,10,143,329,7,5,4,9,2023,244,0,4733,4686.2144,4947.63309219434,4714.4
85,10,15,15,15,11,0,72,0.0,1023,15,1,10,113,313,6,4,4,9,2023,244,0,4428,4642.804,4739.994346877692,4266.208
85,11,16,16,16,10,0,71,0.0,1023,16,1,10,113,307,6,3,4,9,2023,244,0,4306,4614.638,4687.570089503741,4189.103
85,14,16,16,16,13,0,89,0.0,1022,16,1,10,113,313,7,2,4,9,2023,244,0,4281,4501.296,4711.0245137411,4279.2275
85,11,16,16,16,14,0,69,0.0,1022,16,1,10,113,323,8,1,4,9,2023,244,0,4426,4411.6675,4751.780646527423,4336.561
85,11,17,17,17,16,0,68,0.0,1021,17,1,10,113,332,9,0,4,9,2023,244,0,4584,4420.4414,4913.353901787463,4555.1504
100,12,17,17,17,17,0,73,0.0,1020,17,1,10,113,324,9,23,3,8,2023,243,0,4834,4913.985,5341.74479739587,4902.0728
100,12,18,18,18,18,0,64,0.0,1020,18,1,10,113,331,10,22,3,8,2023,243,0,5228,5337.618,5682.33698917491,5344.349
100,11,19,20,19,18,0,59,0.0,1019,19,1,10,113,345,10,21,3,8,2023,243,0,5672,5755.0435,6135.034082883323,5663.898
100,12,20,21,20,18,0,58,0.0,1019,20,1,10,113,358,10,20,3,8,2023,243,0,6036,6133.144,6467.980850023533,6213.2236
100,11,21,22,21,15,0,51,0.0,1018,21,1,10,113,3,10,19,3,8,2023,243,0,6270,6400.274,6586.888651267178,6271.8174
100,11,25,25,23,15,0,46,0.0,1017,23,1,10,113,358,10,18,3,8,2023,243,0,6280,6636.486,7334.235376117704,6484.7935
100,13,25,25,24,9,0,47,0.0,1018,24,6,10,113,345,7,17,3,8,2023,243,0,6410,7106.0405,7517.894641056675,6777.9795
100,10,25,25,24,5,10,41,0.0,1017,24,6,10,113,316,5,16,3,8,2023,243,0,6479,7045.6953,7386.936344789871,6700.9126
100,9,24,24,23,5,14,41,0.0,1018,23,6,10,113,274,4,15,3,8,2023,243,0,6415,6882.1313,7294.136512480592,6597.8906
100,11,24,24,23,5,0,44,0.0,1018,23,6,10,113,244,4,14,3,8,2023,243,0,6373,6971.5503,7281.687829609547,6794.7617
100,8,24,24,22,5,9,43,0.0,1018,22,6,10,113,239,4,13,3,8,2023,243,0,6293,6781.9644,7638.95604355234,6565.2114
100,7,20,22,20,2,15,40,0.0,1019,20,6,10,113,240,2,12,3,8,2023,243,0,6250,6416.1284,7083.805508356238,6316.1934
100,10,20,20,20,5,0,48,0.0,1019,20,5,10,113,359,4,11,3,8,2023,243,0,6128,6301.2896,6773.266966916512,6359.2656
100,5,19,20,19,9,6,43,0.0,1018,19,5,10,113,0,8,10,3,8,2023,243,0,6017,6056.59,6601.417546751881,6007.0264
100,5,16,16,16,12,4,48,0.0,1018,16,5,10,113,355,9,9,3,8,2023,243,0,5813,5733.222,6377.617922052701,5815.533
100,8,14,14,14,17,0,73,0.0,1018,14,4,10,113,348,10,8,3,8,2023,243,0,5652,5536.814,6054.690085716848,5592.0605
100,4,12,12,12,17,2,57,0.0,1017,12,4,10,113,345,9,7,3,8,2023,243,0,5374,5370.272,5747.157877789258,5269.859
100,4,12,12,12,17,3,57,0.0,1017,12,4,10,113,347,9,6,3,8,2023,243,0,5044,5277.2656,5480.570763194163,4955.683
100,8,12,12,12,17,0,79,0.0,1017,12,1,10,113,345,9,5,3,8,2023,243,0,4675,4758.6533,4940.214408562199,4691.6636
100,4,11,12,11,17,0,55,0.0,1016,12,1,10,113,343,9,4,3,8,2023,243,0,4392,4648.197,4860.416147442364,4261.5933
100,5,12,13,12,18,3,55,0.0,1016,13,1,10,113,346,10,3,3,8,2023,243,0,4201,4583.628,4792.359514788671,4073.8953
100,8,13,13,13,20,0,74,0.0,1016,13,1,10,113,345,11,2,3,8,2023,243,0,4187,4464.471,4669.091959222273,4137.3257
100,6,12,13,12,22,1,57,0.0,1016,13,1,10,113,340,12,1,3,8,2023,243,0,4273,4340.9604,4866.907667374333,4190.387
100,6,14,14,14,23,0,58,0.0,1015,14,1,10,113,332,13,0,3,8,2023,243,0,4426,4272.8774,4878.720559215641,4318.2866
96,7,14,15,14,21,0,66,0.0,1016,15,1,10,113,333,12,23,2,8,2023,242,0,4665,4598.7354,5362.33452799786,4695.419
96,4,14,15,14,24,4,46,0.0,1016,15,1,10,113,329,15,22,2,8,2023,242,0,5019,4960.8696,5628.413619821606,4873.1187
96,4,16,16,16,25,2,46,0.0,1015,16,1,10,113,331,16,21,2,8,2023,242,0,5434,5410.32,5837.510469796564,5209.497
96,9,16,17,16,27,0,62,0.0,1014,16,1,10,113,329,18,20,2,8,2023,242,0,5795,5735.697,6265.15622010808,5864.1523
96,5,17,18,17,26,0,44,0.0,1014,17,1,10,113,332,19,19,2,8,2023,242,0,5987,6034.825,6386.488661208857,5879.023
96,6,19,19,19,27,0,41,0.0,1013,19,1,10,113,333,22,18,2,8,2023,242,0,5951,6277.6064,6298.817888027587,6087.1016
96,14,20,21,20,26,0,59,0.0,1013,20,6,10,113,332,23,17,2,8,2023,242,0,6029,6568.5264,6968.942256575223,6572.1426
96,8,21,22,21,25,0,45,0.0,1013,21,6,10,113,331,22,16,2,8,2023,242,0,6185,6542.311,6787.502430878817,6362.1787
96,10,20,20,20,24,0,49,0.0,1013,20,5,10,113,338,21,15,2,8,2023,242,0,6290,6406.1294,6533.658908106655,6261.751
96,12,19,19,19,24,27,66,0.0,1012,19,5,10,116,343,21,14,2,8,2023,242,0,6378,6388.0337,6557.436931453775,6214.5234
96,11,18,18,18,25,33,61,0.0,1013,18,5,10,116,343,22,13,2,8,2023,242,0,6348,6263.9976,6552.432306494849,6071.6226
96,11,17,17,17,27,57,68,0.0,1012,17,5,10,116,342,23,12,2,8,2023,242,0,6308,6194.4272,6560.249110085683,6151.456
96,11,16,16,16,28,65,73,0.0,1011,16,4,10,119,341,25,11,2,8,2023,242,0,6310,6117.3267,6391.660763600341,6001.939
96,12,16,16,16,29,100,78,0.0,1011,16,4,10,122,339,24,10,2,8,2023,242,0,6243,6089.4233,6379.502181687287,6249.5767
96,12,15,15,15,30,96,83,0.0,1011,15,4,10,122,335,24,9,2,8,2023,242,0,6095,5982.664,6229.891794063373,6127.4897
96,14,16,16,16,30,64,86,0.0,1009,16,4,10,119,329,23,8,2,8,2023,242,0,5897,5951.6816,6039.68890171362,5814.7373
96,14,16,16,16,23,84,91,0.1,1009,16,4,10,176,307,16,7,2,8,2023,242,0,5673,5927.4897,5934.733872274065,5604.544
96,14,16,16,16,16,49,91,0.0,1009,16,5,10,116,293,10,6,2,8,2023,242,0,5319,5914.5776,5813.44785048522,5307.1357
96,15,16,17,16,13,40,85,0.0,1008,16,1,10,116,287,8,5,2,8,2023,242,0,4919,5158.6914,5233.779351219962,4877.87
96,14,17,17,17,10,50,90,0.2,1008,17,1,10,353,307,6,4,2,8,2023,242,0,4572,5159.726,5093.723473811195,4514.4795
96,14,17,17,17,10,73,88,0.4,1008,17,1,10,353,331,6,3,2,8,2023,242,0,4444,5067.7446,5034.456408602646,4309.4097
96,16,17,17,17,15,97,85,0.0,1007,17,1,9,122,308,10,2,2,8,2023,242,0,4488,4878.602,4960.845847272456,4302.615
96,14,18,18,18,12,62,81,0.2,1008,18,1,5,263,353,8,1,2,8,2023,242,0,4620,4833.7617,5108.770290684453,4525.55
96,13,18,18,18,18,68,72,0.0,1008,18,1,10,119,355,12,0,2,8,2023,242,0,4847,4693.824,5132.662810048848,4605.697
89,17,18,18,18,6,68,96,0.0,1011,18,1,9,143,336,4,23,1,8,2023,241,0,5170,5492.2256,5629.217389102374,5069.1636
89,15,18,18,18,17,99,79,0.3,1008,18,1,2,266,305,10,22,1,8,2023,241,0,5644,5963.5425,5935.846542418597,5584.6377
89,15,19,19,19,24,77,75,0.5,1008,19,1,5,263,322,15,21,1,8,2023,241,0,6150,6194.064,6185.526915340523,5921.931
89,16,20,21,20,26,35,80,0.0,1010,20,1,10,116,245,15,20,1,8,2023,241,0,6561,6398.1177,6483.528760483068,6495.93
89,13,21,22,21,27,48,52,0.0,1007,21,1,10,116,184,16,19,1,8,2023,241,0,6768,6681.8105,6602.638316530317,6411.986
89,13,25,25,23,24,23,49,0.0,1007,24,1,10,113,175,16,18,1,8,2023,241,0,6809,7038.0024,7350.165642747096,7042.476
89,14,25,25,24,23,37,60,0.0,1011,24,6,10,116,154,16,17,1,8,2023,241,0,7018,7380.9556,7429.359555161742,7386.62
89,11,25,25,23,16,40,41,0.0,1008,23,6,10,116,166,12,16,1,8,2023,241,0,7182,7249.137,7692.856822525353,6921.7163
89,10,25,25,24,13,23,40,0.0,1009,24,6,10,113,172,10,15,1,8,2023,241,0,7144,7301.6577,7243.3108317568385,7212.3633
89,14,25,25,23,13,37,58,0.0,1012,23,6,10,116,169,11,14,1,8,2023,241,0,7072,7420.244,7665.164070557327,7209.5835
89,10,24,24,22,13,5,43,0.0,1011,22,6,10,113,179,11,13,1,8,2023,241,0,6971,7082.2476,7582.054430326723,6629.6875
89,10,23,23,22,11,3,46,0.0,1011,22,6,10,113,186,10,12,1,8,2023,241,0,6884,6982.679,7231.316916035837,6871.2437
89,14,21,22,21,9,36,68,0.0,1014,21,6,10,116,194,8,11,1,8,2023,241,0,6739,6977.442,7041.575559626615,6515.329
89,9,19,19,19,7,7,48,0.0,1013,19,5,10,113,210,6,10,1,8,2023,241,0,6572,6335.8423,6671.470970566872,6031.278
89,9,18,18,18,6,7,54,0.0,1013,18,5,10,113,242,5,9,1,8,2023,241,0,6333,6200.173,6547.625356155842,6084.5864
89,13,17,17,17,6,87,96,0.0,1014,17,4,10,143,251,4,8,1,8,2023,241,0,6006,6210.479,6394.666142308579,5962.7715
89,8,15,15,15,5,2,62,0.0,1012,15,4,10,113,277,3,7,1,8,2023,241,0,5641,5720.9795,5970.9237508306505,5470.826
89,9,16,16,16,6,0,63,0.0,1012,16,5,10,113,308,3,6,1,8,2023,241,0,5214,5820.9517,5838.956583874114,5245.7935
89,14,16,16,16,7,100,98,0.0,1014,16,1,10,248,308,4,5,1,8,2023,241,0,4809,5360.058,5354.32502023113,5077.814
89,9,16,16,16,9,0,63,0.0,1013,16,1,10,113,302,4,4,1,8,2023,241,0,4489,4866.2046,4943.886525841927,4441.5137
89,9,16,16,16,9,0,63,0.0,1014,16,1,10,113,317,5,3,1,8,2023,241,0,4350,4733.857,4856.691625147081,4252.315
89,15,17,17,17,10,28,94,0.0,1015,17,1,10,116,323,5,2,1,8,2023,241,0,4366,4716.45,4984.694451337113,4377.677
89,10,17,17,17,8,0,64,0.0,1014,17,1,10,113,331,4,1,1,8,2023,241,0,4472,4581.8647,4991.873088556376,4435.4673
89,11,18,18,18,7,0,65,0.0,1014,18,1,10,113,339,4,0,1,8,2023,241,0,4670,4610.9307,5189.42283727907,4623.016
81,16,18,18,18,4,24,91,0.0,1016,18,1,10,113,6,2,23,0,8,2023,240,0,4961,5377.709,5560.316528121615,4779.914
81,11,18,18,18,4,3,61,0.0,1016,18,1,10,113,107,2,22,0,8,2023,240,0,5391,5394.989,5829.036439263172,5165.7744
81,11,19,19,19,9,4,61,0.0,1015,19,1,10,113,130,5,21,0,8,2023,240,0,5878,5749.1235,6153.241528724321,5649.368
81,14,20,20,20,11,25,71,0.0,1015,20,1,10,113,134,6,20,0,8,2023,240,0,6301,6159.4155,6512.480629303833,6280.1084
81,11,20,21,20,10,0,52,0.0,1015,20,1,10,113,136,7,19,0,8,2023,240,0,6544,6382.311,6695.090672385444,6194.8115
81,11,22,23,22,12,0,50,0.0,1015,22,1,10,113,137,9,18,0,8,2023,240,0,6647,6639.862,6691.470238828896,6454.388
81,14,24,24,22,13,14,57,0.0,1015,22,6,10,113,133,10,17,0,8,2023,240,0,6874,7155.2803,7868.32003453766,7020.0747
81,10,25,25,23,13,0,47,0.0,1015,23,6,10,113,129,11,16,0,8,2023,240,0,7016,7156.4087,7664.551315119887,6726.387
81,10,24,24,22,12,0,46,0.0,1016,22,6,10,113,125,10,15,0,8,2023,240,0,6947,7015.946,7585.201901413034,6317.0366
81,13,24,24,22,11,12,56,0.0,1016,22,6,10,113,124,10,14,0,8,2023,240,0,6852,7119.1763,7615.888951239617,6929.7573
81,10,22,24,22,10,0,48,0.0,1017,22,6,10,113,119,9,13,0,8,2023,240,0,6760,6906.594,7014.303021932938,6098.012
81,10,21,23,21,9,0,50,0.0,1017,21,6,10,113,112,8,12,0,8,2023,240,0,6678,6728.7354,7024.767504784668,6241.336
81,13,20,23,20,8,5,60,0.0,1017,20,6,10,113,105,7,11,0,8,2023,240,0,6576,6680.6064,7133.001770564755,6368.2466
81,10,20,21,20,5,0,54,0.0,1017,19,5,10,113,86,5,10,0,8,2023,240,0,6444,6286.149,6671.402115412567,6208.15
81,10,18,18,18,4,0,58,0.0,1017,18,5,10,113,60,4,9,0,8,2023,240,0,6221,6007.0605,6499.61849252868,5828.1426
81,13,17,16,17,5,24,93,0.0,1017,16,5,10,113,28,4,8,0,8,2023,240,0,5918,5955.9546,6182.316139627602,5368.257
81,8,15,15,15,9,0,64,0.0,1017,15,4,10,113,1,5,7,0,8,2023,240,0,5581,5454.3267,5834.498298101865,5261.882
81,8,15,15,15,9,3,64,0.0,1017,15,4,10,113,350,5,6,0,8,2023,240,0,5131,5495.1714,5609.941270023073,4820.1284
81,13,15,15,15,10,16,93,0.0,1017,15,1,10,113,357,5,5,0,8,2023,240,0,4730,4909.9907,5086.23461979723,4379.907
81,8,15,15,15,9,2,62,0.0,1017,15,1,10,113,20,5,4,0,8,2023,240,0,4383,4708.557,4776.670742077756,4137.3823
81,8,16,16,16,10,3,61,0.0,1017,16,1,10,113,6,5,3,0,8,2023,240,0,4258,4683.856,4689.196444500523,3907.2146
81,14,16,16,16,14,2,86,0.0,1017,16,1,10,113,344,8,2,0,8,2023,240,0,4201,4608.4478,4763.604464003946,3990.052
81,8,17,17,17,13,3,59,0.0,1017,17,1,10,113,345,7,1,0,8,2023,240,0,4286,4592.5767,4789.168264190967,4080.6147
81,8,17,17,17,13,4,57,0.0,1017,17,1,10,113,348,7,0,0,8,2023,240,0,4477,4525.578,4949.898036993937,4161.2534
74,15,18,18,18,11,31,74,0.0,1016,18,1,10,116,21,6,23,6,8,2023,239,0,4724,4952.853,5063.100022071035,4782.8257
74,7,19,19,19,9,3,48,0.0,1017,19,1,10,113,36,5,22,6,8,2023,239,0,4996,5196.8,5289.948395412936,4938.7695
74,7,19,19,19,6,4,48,0.0,1016,19,1,10,113,96,4,21,6,8,2023,239,0,5364,5430.7905,5670.681926757596,5366.328
74,13,20,20,20,9,31,63,0.0,1015,20,1,10,116,144,5,20,6,8,2023,239,0,5659,5732.8413,6066.189066449359,5866.916
74,7,21,21,21,11,4,42,0.0,1016,21,1,10,113,163,8,19,6,8,2023,239,0,5778,5808.2134,6089.316249177463,5698.139
74,7,21,22,21,14,3,39,0.0,1016,21,1,10,113,166,11,18,6,8,2023,239,0,5805,5798.473,6131.873664810239,5881.016
74,14,22,24,22,15,19,55,0.0,1015,22,6,10,113,162,12,17,6,8,2023,239,0,5919,6406.7075,6780.453194075923,6196.295
74,7,24,24,23,13,0,36,0.0,1016,23,6,10,113,153,10,16,6,8,2023,239,0,5930,6322.092,6769.799664422044,6352.445
74,7,22,23,22,10,0,37,0.0,1016,22,6,10,113,135,9,15,6,8,2023,239,0,5851,6108.8813,6392.727448081958,5902.606
74,14,22,23,22,10,5,54,0.0,1016,22,6,10,113,121,9,14,6,8,2023,239,0,5740,6239.32,6458.996654155361,6041.4346
74,7,22,23,22,9,0,39,0.0,1018,22,6,10,113,104,8,13,6,8,2023,239,0,5633,6030.9956,6391.022112874115,5862.1523
74,6,20,20,20,8,4,40,0.0,1018,20,6,10,113,83,7,12,6,8,2023,239,0,5556,5630.4844,6287.565043944553,5499.7236
74,11,19,19,19,8,20,60,0.0,1017,19,5,10,113,59,7,11,6,8,2023,239,0,5479,5467.5786,6205.1343164813325,5552.4805
74,6,18,18,18,9,0,44,0.0,1019,18,5,10,113,38,8,10,6,8,2023,239,0,5336,5278.971,6017.285738031279,5226.723
74,6,17,17,17,12,0,48,0.0,1019,17,5,10,113,19,10,9,6,8,2023,239,0,5052,5085.4146,5832.342686391663,4865.7363
74,11,15,16,15,16,49,78,0.0,1017,16,5,10,116,4,11,8,6,8,2023,239,0,4744,4615.015,5854.827162521648,4756.53
74,5,14,14,14,19,0,55,0.0,1018,14,4,10,113,1,11,7,6,8,2023,239,0,4422,4669.974,5183.86117006049,4297.8975
74,5,14,14,14,19,3,53,0.0,1018,14,4,10,113,358,11,6,6,8,2023,239,0,4145,4621.2383,4967.534287588975,4087.4026
74,11,14,15,14,19,69,81,0.0,1017,15,1,10,119,7,11,5,6,8,2023,239,0,4029,4281.6367,4631.650944976742,4073.5789
74,7,14,15,14,18,8,55,0.0,1017,15,1,10,113,9,10,4,6,8,2023,239,0,3997,4235.895,4351.717862773821,3882.0178
74,8,16,16,16,19,13,58,0.0,1017,16,1,10,113,19,11,3,6,8,2023,239,0,3995,4237.8257,4136.4297312123,3951.5483
74,12,16,16,16,17,42,79,0.0,1016,16,1,10,116,19,10,2,6,8,2023,239,0,4071,4123.2856,4243.00981274419,4048.8286
74,10,16,16,16,17,22,64,0.0,1017,16,1,10,113,15,10,1,6,8,2023,239,0,4238,4070.1462,4291.461052035528,4091.2517
74,10,17,17,17,18,18,64,0.0,1017,17,1,10,113,6,11,0,6,8,2023,239,0,4417,4094.4082,4456.280231761241,4216.5713
67,9,17,17,17,17,0,69,0.0,1017,17,1,10,113,18,9,23,5,8,2023,238,0,4669,4678.736,4743.890097819521,4559.247
67,12,16,17,16,19,49,60,0.0,1017,17,1,10,116,24,11,22,5,8,2023,238,0,4996,5073.739,5311.344445568103,4847.685
67,12,20,20,20,21,79,60,0.0,1016,20,1,10,119,15,12,21,5,8,2023,238,0,5344,5783.158,5578.25153163467,5407.195
67,11,20,20,20,23,0,66,0.0,1015,20,1,10,113,11,13,20,5,8,2023,238,0,5637,5822.9185,5766.458186427625,5610.3325
67,13,19,21,19,20,42,57,0.0,1016,19,1,10,116,9,14,19,5,8,2023,238,0,5844,5968.059,6196.111312664231,5625.6387
67,13,22,25,22,19,49,57,0.0,1015,22,1,10,116,13,13,18,5,8,2023,238,0,5949,6285.6226,6355.301553644591,6084.009
67,14,25,25,22,15,0,59,0.0,1014,22,6,10,113,15,11,17,5,8,2023,238,0,6058,6752.27,7698.409831949822,6306.133
67,13,25,25,23,15,49,53,0.0,1014,23,6,10,116,12,12,16,5,8,2023,238,0,6179,6925.2817,7244.79229757792,6434.931
67,13,25,25,23,15,61,56,0.0,1014,23,6,10,116,2,11,15,5,8,2023,238,0,6176,6930.018,7199.267796043759,6482.622
67,15,24,24,22,14,2,65,0.0,1014,22,6,10,113,358,12,14,5,8,2023,238,0,6125,6578.3433,7189.204443669799,5982.6694
67,14,22,24,22,15,70,57,0.0,1014,22,5,10,119,2,13,13,5,8,2023,238,0,6228,6575.5215,6529.229498343526,6053.4805
67,14,21,23,21,18,56,63,0.0,1014,21,6,10,116,4,14,12,5,8,2023,238,0,6338,6427.989,6627.097521503585,6127.4053
